Unnamed: 0,text,place,uri,collector,area,lat,lon,normtext
101456,Μούκαν' το τσεφάλ' μου κουρκούτι,Σκύρος,http://hdl.handle.net/20.500.11853/214333,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Μούκαν' το τσεφάλ' μου κουρκούτι
101629,"Όπ' ακούς πολλά τσεράσα, βάστα τσαί μικρό καλάθι",Σκύρος,http://hdl.handle.net/20.500.11853/195070,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Όπ' ακούς πολλά τσεράσα, βάστα τσαί μικρό καλάθι"
101064,Έπαν του τρελλού να χέσει τσ' έκατσε τσαί ξεκολώθη!,Σκύρος,http://hdl.handle.net/20.500.11853/237496,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έπαν του τρελλού να χέσει τσ' έκατσε τσαί ξεκολώθη!
101966,Τα γρόσα – το Χριστόν επαραδώσα,Σκύρος,http://hdl.handle.net/20.500.11853/195522,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τα γρόσα – το Χριστόν επαραδώσα
102066,Το καλό καματερό τ' Άη – Γιωργιού κουκούλι,Σκύρος,http://hdl.handle.net/20.500.11853/237436,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Το καλό καματερό τ' Άη – Γιωργιού κουκούλι
100909,Για μάννα! Το σπίτ' της μοναστήρζι έναι!,Σκύρος,http://hdl.handle.net/20.500.11853/237506,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Για μάννα! Το σπίτ' της μοναστήρζι έναι!
101666,"Όχι όπως έξερες, νύφ' μου: μόν' όπως εύρες",Σκύρος,http://hdl.handle.net/20.500.11853/195370,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Όχι όπως έξερες, νύφ' μου: μόν' όπως εύρες"
100788,Από κούρακα κρα θ' ακούσεις,Σκύρος,http://hdl.handle.net/20.500.11853/237429,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Από κούρακα κρα θ' ακούσεις
101825,Σ' κόβου τό βήχα!,Σκύρος,http://hdl.handle.net/20.500.11853/195321,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Σ' κόβου τό βήχα!
100735,Ακρζ'βος στα πίτερα τσάι φτ'νός στ' 'αλευρα,Σκύρος,http://hdl.handle.net/20.500.11853/195082,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ακρζ'βος στα πίτερα τσάι φτ'νός στ' 'αλευρα
101087,Έρριξε τα κ΄τσα τσ΄ έρθε,Σκύρος,http://hdl.handle.net/20.500.11853/195656,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έρριξε τα κ΄τσα τσ΄ έρθε
101538,Ο Θεός να σε φ'λάει από σημειωμένε,Σκύρος,http://hdl.handle.net/20.500.11853/247753,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ο Θεός να σε φ'λάει από σημειωμένε
101219,Κάθε καράβι με τον αγέρα του,Σκύρος,http://hdl.handle.net/20.500.11853/195728,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Κάθε καράβι με τον αγέρα του
102085,Το ξένε μες στο σπίτι σου για μάρτυρα τεν έχεις,Σκύρος,http://hdl.handle.net/20.500.11853/214413,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Το ξένε μες στο σπίτι σου για μάρτυρα τεν έχεις
101375,"Μ'δέ κλαίει, μ'δέ γελά",Σκύρος,http://hdl.handle.net/20.500.11853/195432,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Μ'δέ κλαίει, μ'δέ γελά"
101998,Τάκανε θάλασσα!,Σκύρος,http://hdl.handle.net/20.500.11853/195734,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τάκανε θάλασσα!
101493,"Ναμον το Μάη γάδαρος, τον Ά'οστε κριάρζι, ούλε το χρόνο πετ'νές τσαι γάτος το γιοναρζη",Σκύρος,http://hdl.handle.net/20.500.11853/247553,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ναμον το Μάη γάδαρος, τον Ά'οστε κριάρζι, ούλε το χρόνο πετ'νές και γάτος το γιοναρζη"
100668,"Άθρωπος αγράμματος, ξύλο απελέτσηστο",Σκύρος,http://hdl.handle.net/20.500.11853/195022,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Άθρωπος αγράμματος, ξύλο απελέτσηστο"
102225,Ως τσαί τα παραμήλ'κά τ' γελούσανε,Σκύρος,http://hdl.handle.net/20.500.11853/195433,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ως τσαί τα παραμήλ'κά τ' γελούσανε
101581,"Ό,τι κάνει το π'λι, το π'λι θα το βρεί",Σκύρος,http://hdl.handle.net/20.500.11853/237350,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ό,τι κάνει το π'λι, το π'λι θα το βρεί"
101625,Όνομα τσαι πράμα!,Σκύρος,http://hdl.handle.net/20.500.11853/214427,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Όνομα και πράμα!
100662,Άε να κορεύεσαι,Σκύρος,http://hdl.handle.net/20.500.11853/237438,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Άε να κορεύεσαι
101676,Οπ΄ ακ' λουθά τ' γαδάρου τ' ς πορδιές τ' ακούει,Σκύρος,http://hdl.handle.net/20.500.11853/195395,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Οπ΄ ακ' λουθά τ' γαδάρου τ' ς πορδιές τ' ακούει
101386,Μαζευτήτε φρόν'μοι να φάτε τ' λωλού το βιός,Σκύρος,http://hdl.handle.net/20.500.11853/237845,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Μαζευτήτε φρόν'μοι να φάτε τ' λωλού το βιός
101026,Έκοψε το γιαίμα μου,Σκύρος,http://hdl.handle.net/20.500.11853/195045,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έκοψε το γιαίμα μου
101798,"Που πάρζει χίλια πρόβατα τσαι κακουδιά γεναίκα, τα χίλια πρόβατα ψοφούν τσ' η κακουδιά 'πομένει",Σκύρος,http://hdl.handle.net/20.500.11853/237312,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Που πάρζει χίλια πρόβατα και κακουδιά γεναίκα, τα χίλια πρόβατα ψοφούν τσ' η κακουδιά 'πομένει"
101495,Νηστ'κό αρκούδι δε χορεύγει,Σκύρος,http://hdl.handle.net/20.500.11853/237688,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Νηστ'κό αρκούδι δε χορεύγει
101840,Σα γεράσ' η αλ'πού γίνεται καλογρζά,Σκύρος,http://hdl.handle.net/20.500.11853/195451,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Σα γεράσ' η αλ'πού γίνεται καλογρζά
101570,Ο τσ'καλάς όπ' θέλει το κολλάει το φτί στο τσ'κάλι,Σκύρος,http://hdl.handle.net/20.500.11853/195693,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ο τσ'καλάς όπ' θέλει το κολλάει το φτί στο τσ'κάλι
101125,Εν αργασμένο το τομάρζι του,Σκύρος,http://hdl.handle.net/20.500.11853/195225,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Εν αργασμένο το τομάρζι του
101517,Ξυπνό π' λί απ' τη μύτ' πιάνεται,Σκύρος,http://hdl.handle.net/20.500.11853/195645,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ξυπνό π' λί απ' τη μύτ' πιάνεται
101465,"Μπρός πίστα του Χ'στού, τριγύρου τ' Άη – Ν'κόλα",Σκύρος,http://hdl.handle.net/20.500.11853/194998,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Μπρός πίστα του Χ'στού, τριγύρου τ' Άη – Ν'κόλα"
101245,"Κάνε τ' γαδάρ' καλό, να σε κλωτσήσει",Σκύρος,http://hdl.handle.net/20.500.11853/237339,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Κάνε τ' γαδάρ' καλό, να σε κλωτσήσει"
100731,Αε αλάργα νάρθειςγλήορα,Σκύρος,http://hdl.handle.net/20.500.11853/195081,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Αε αλάργα νάρθειςγλήορα
100754,"Αμ' που έξερα γω, τα δαχτύλια μ' μύρ'κα;",Σκύρος,http://hdl.handle.net/20.500.11853/237666,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Αμ' που έξερα γω, τα δαχτύλια μ' μύρ'κα;"
102187,Φ'λάει κατουρζ'μένοι ποδιές,Σκύρος,http://hdl.handle.net/20.500.11853/214319,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Φ'λάει κατουρζ'μένοι ποδιές
100989,Δυό λωλούς έχεν η χώρα τσ' έσμιξέ τους κατσή ώρα,Σκύρος,http://hdl.handle.net/20.500.11853/247786,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Δυό λωλούς έχεν η χώρα τσ' έσμιξέ τους κατσή ώρα
101990,Τα ρ' νατ' ς έναι μια μορφιά,Σκύρος,http://hdl.handle.net/20.500.11853/237828,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τα ρ' νατ' ς έναι μια μορφιά
101928,Τ ανέβη το γιαίμα στο τσεφάλι,Σκύρος,http://hdl.handle.net/20.500.11853/195042,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τ ανέβη το γιαίμα στο τσεφάλι
101626,"Όπ' αγαπήσει ξιδερό,- του φαίνεται μελιτερό",Σκύρος,http://hdl.handle.net/20.500.11853/195010,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Όπ' αγαπήσει ξιδερό,- του φαίνεται μελιτερό"
101994,Τάβλα απ΄ το μεθύσι,Σκύρος,http://hdl.handle.net/20.500.11853/237621,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τάβλα απ΄ το μεθύσι
101403,Με το μ'λωνά μαλλών'ς; με το θ'λάτσι σ' μαλλώνεις!,Σκύρος,http://hdl.handle.net/20.500.11853/237662,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Με το μ'λωνά μαλλών'ς; με το θ'λάτσι σ' μαλλώνεις!
101325,Κουν' πίδι στο μεθύσι έτανε,Σκύρος,http://hdl.handle.net/20.500.11853/237624,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Κουν' πίδι στο μεθύσι έτανε
101514,"Ξερό ψωμί, καλή καρδιά, φέρνουν ζωή και νιάτα, όχι περόνια ολόχ' σα τσαί ασημένια πιάτα",Σκύρος,http://hdl.handle.net/20.500.11853/237377,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ξερό ψωμί, καλή καρδιά, φέρνουν ζωή και νιάτα, όχι περόνια ολόχ' σα τσαί ασημένια πιάτα"
100929,"Γω τάπα, γω τάκ'σα!",Σκύρος,http://hdl.handle.net/20.500.11853/195068,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Γω τάπα, γω τάκ'σα!"
100875,"Βρέξε κώλο, φάε ψάρζι!",Σκύρος,http://hdl.handle.net/20.500.11853/195355,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Βρέξε κώλο, φάε ψάρζι!"
100755,Αμαρτία ξεμολο'ημένη,Σκύρος,http://hdl.handle.net/20.500.11853/195130,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Αμαρτία ξεμολο'ημένη
101783,Ποιός π'λά το μυαλέ να πα ν' αγοράσεις;,Σκύρος,http://hdl.handle.net/20.500.11853/237655,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ποιός π'λά το μυαλέ να πα ν' αγοράσεις;
101089,Έσκακα στα γέλια,Σκύρος,http://hdl.handle.net/20.500.11853/195426,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έσκακα στα γέλια
101788,Πολλά καλά στ΄ ν ερ΄ μο γιατί δεν ειν΄ αθρώποι,Σκύρος,http://hdl.handle.net/20.500.11853/195653,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Πολλά καλά στ΄ ν ερ΄ μο γιατί δεν ειν΄ αθρώποι
100858,Βασιλ'κός διορισμός τσαί τα στσ'λιά δεμένα,Σκύρος,http://hdl.handle.net/20.500.11853/195308,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Βασιλ'κός διορισμός τσαί τα στσ'λιά δεμένα
100856,Βασιλ'κό μολύβι δε β'λιά,Σκύρος,http://hdl.handle.net/20.500.11853/195309,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Βασιλ'κό μολύβι δε β'λιά
101332,"Κώλος κλασμένες, γιατρός χεσμένες",Σκύρος,http://hdl.handle.net/20.500.11853/214329,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Κώλος κλασμένες, γιατρός χεσμένες"
101409,Με τσοί φρόν'μοι αρχίνα τσαί με το λωλό τελείωνε!,Σκύρος,http://hdl.handle.net/20.500.11853/237844,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Με τσοί φρόν'μοι αρχίνα τσαί με το λωλό τελείωνε!
100685,Άλλες τρώει τσ' άλλες λαβαίνει!,Σκύρος,http://hdl.handle.net/20.500.11853/195110,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Άλλες τρώει τσ' άλλες λαβαίνει!
101942,Τ' ανέμου η κλιέρα,Σκύρος,http://hdl.handle.net/20.500.11853/195164,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τ' ανέμου η κλιέρα
100644,"Α δε φας καρπό, τσαιρό μη παινέσεις",Σκύρος,http://hdl.handle.net/20.500.11853/247576,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Α δε φας καρπό, τσαιρό μη παινέσεις"
100952,Δε δρώνει το φτί μου,Σκύρος,http://hdl.handle.net/20.500.11853/195281,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Δε δρώνει το φτί μου
100663,Άε στον άνεμο,Σκύρος,http://hdl.handle.net/20.500.11853/195162,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Άε στον άνεμο
101764,Πήε στον αμήγερο,Σκύρος,http://hdl.handle.net/20.500.11853/195137,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Πήε στον αμήγερο
100986,"Δούλεψε τ'ς άσπροι μέρες, για νάχεις τ'ς μαύροι",Σκύρος,http://hdl.handle.net/20.500.11853/195603,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Δούλεψε τ'ς άσπροι μέρες, για νάχεις τ'ς μαύροι"
101909,Στο λαιμό σ' καθίζει!,Σκύρος,http://hdl.handle.net/20.500.11853/237517,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Στο λαιμό σ' καθίζει!
101572,"Ο φτωχός με τα θ΄μάται, χαίρεται",Σκύρος,http://hdl.handle.net/20.500.11853/195716,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ο φτωχός με τα θ΄μάται, χαίρεται"
101281,Καρβέλια στο μοναστήρι τσ΄από καλογέρ' όσ' θές,Σκύρος,http://hdl.handle.net/20.500.11853/237647,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Καρβέλια στο μοναστήρι τσ΄από καλογέρ' όσ' θές
101946,Τ' βάλαν πετροκόρχο,Σκύρος,http://hdl.handle.net/20.500.11853/247653,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τ' βάλαν πετροκόρχο
101338,"Λί'α κάρβ'να, λί' η πορά",Σκύρος,http://hdl.handle.net/20.500.11853/237757,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Λί'α κάρβ'να, λί' η πορά"
100975,"Δεν είμαι γ'λιάρζης, μόνου παρεπονιάρζης",Σκύρος,http://hdl.handle.net/20.500.11853/247601,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Δεν είμαι γ'λιάρζης, μόνου παρεπονιάρζης"
101092,Έτον μικρά η προπηδιά!,Σκύρος,http://hdl.handle.net/20.500.11853/237638,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έτον μικρά η προπηδιά!
101138,Εύρε Φίλ'ππας το Ναθαναήλ,Σκύρος,http://hdl.handle.net/20.500.11853/195368,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Εύρε Φίλ'ππας το Ναθαναήλ
101987,"Τα πάχη μου εν' τ' ακάλλη μου, έναι τσ' η γιεμορφιά μου",Σκύρος,http://hdl.handle.net/20.500.11853/247619,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Τα πάχη μου εν' τ' ακάλλη μου, έναι τσ' η γιεμορφιά μου"
101526,Ο γέρος δέρνεται τσ' η γρζά ξεροχτενίζεται,Σκύρος,http://hdl.handle.net/20.500.11853/195517,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ο γέρος δέρνεται τσ' η γρζά ξεροχτενίζεται
101461,Μπήτσ' ο δαίμονας μέσα του,Σκύρος,http://hdl.handle.net/20.500.11853/195535,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Μπήτσ' ο δαίμονας μέσα του
100743,Αλλού τ' όνειρο τσ' αλλού το θάμα!,Σκύρος,http://hdl.handle.net/20.500.11853/195120,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Αλλού τ' όνειρο τσ' αλλού το θάμα!
101282,Καρδιά καθαρά τσαί πάτα πα στ'ν  Άγια Τράπεζα!,Σκύρος,http://hdl.handle.net/20.500.11853/237290,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Καρδιά καθαρά τσαί πάτα πα στ'ν  Άγια Τράπεζα!
101669,"Οι μαύρες έχ'νε ρζιζικό τσ' οι ακαμάτρζιες Μέρα τσαί οι καμένοι οι γιώμορφες ούτ' εύραν, ούτε πέρα",Σκύρος,http://hdl.handle.net/20.500.11853/195062,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Οι μαύρες έχ'νε ρζιζικό τσ' οι ακαμάτρζιες Μέρα τσαί οι καμένοι οι γιώμορφες ούτ' εύραν, ούτε πέρα"
102047,Το άδ'κο ούκ ευλογείται,Σκύρος,http://hdl.handle.net/20.500.11853/195033,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Το άδ'κο ούκ ευλογείται
102175,Τσείνα πούξερες να τα ξεχάσεις,Σκύρος,http://hdl.handle.net/20.500.11853/237740,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τσείνα πούξερες να τα ξεχάσεις
100903,Γίνη σκνίπα στο μεθύσι,Σκύρος,http://hdl.handle.net/20.500.11853/237619,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Γίνη σκνίπα στο μεθύσι
101560,Ο μισητής κλαρ΄νόμος,Σκύρος,http://hdl.handle.net/20.500.11853/237640,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ο μισητής κλαρ΄νόμος
101119,"Εέθελές τα, κώλο μ' τσ' εύρες τα, Μέρα μου!",Σκύρος,http://hdl.handle.net/20.500.11853/195686,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Εέθελές τα, κώλο μ' τσ' εύρες τα, Μέρα μου!"
100661,"Άγωρα δαμάσκηνα τσαι πικρές ελιές, τα κρυφομιλήματα δεν είν' καλές δουλειές",Σκύρος,http://hdl.handle.net/20.500.11853/237468,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Άγωρα δαμάσκηνα και πικρές ελιές, τα κρυφομιλήματα δεν είν' καλές δουλειές"
100820,"Αρωτουν τσαί τον Οβρζό, πότε κάνει Χ'στος ανέστη",Σκύρος,http://hdl.handle.net/20.500.11853/247727,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Αρωτουν τσαί τον Οβρζό, πότε κάνει Χ'στος ανέστη"
101770,Πίστα έχει η αχλάδα τη νορά!,Σκύρος,http://hdl.handle.net/20.500.11853/214466,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Πίστα έχει η αχλάδα τη νορά!
101327,Κουρκούτιατσ' ο μυαλές του!,Σκύρος,http://hdl.handle.net/20.500.11853/237440,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Κουρκούτιατσ' ο μυαλές του!
100763,"Αν είσαι τσαί παπάς, με τ'ν αράδα σου θα πας",Σκύρος,http://hdl.handle.net/20.500.11853/195213,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Αν είσαι τσαί παπάς, με τ'ν αράδα σου θα πας"
101523,"Ο Βασίλης με τα λόγια, χτίζ' ανώγια τσαι κατώγια",Σκύρος,http://hdl.handle.net/20.500.11853/214381,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ο Βασίλης με τα λόγια, χτίζ' ανώγια και κατώγια"
101817,Σ' αυτ'νου τα στσ'νια μη ξαπλώνεσαι,Σκύρος,http://hdl.handle.net/20.500.11853/247769,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Σ' αυτ'νου τα στσ'νια μη ξαπλώνεσαι
102065,Το κάψ' μάδ' του το θέλ' βρεμένο,Σκύρος,http://hdl.handle.net/20.500.11853/195351,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Το κάψ' μάδ' του το θέλ' βρεμένο
101272,Καλόμαθ' η γρζά στα σύκα – τσ' ούλ' μέρα τ' ανεζήτα,Σκύρος,http://hdl.handle.net/20.500.11853/195514,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Καλόμαθ' η γρζά στα σύκα – τσ' ούλ' μέρα τ' ανεζήτα
101967,Τα δ' κα μ' βάσανα μ' δε π' λί στα βράχια!,Σκύρος,http://hdl.handle.net/20.500.11853/247698,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τα δ' κα μ' βάσανα μ' δε π' λί στα βράχια!
100991,"Δω σε θέλου κάβ'ρα, να π'δάς στα κάρβ'να!",Σκύρος,http://hdl.handle.net/20.500.11853/214452,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Δω σε θέλου κάβ'ρα, να π'δάς στα κάρβ'να!"
101411,Μέ τόν αγέρα ζει,Σκύρος,http://hdl.handle.net/20.500.11853/195037,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Μέ τόν αγέρα ζει
101101,Έχατσε τ' αυγά τσαί τα καλάθια,Σκύρος,http://hdl.handle.net/20.500.11853/195269,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Έχατσε τ' αυγά τσαί τα καλάθια
101663,Ότ' βγήτσ' απ' τ' αυγό!Δεν έφτατσε να βγεί απ' τ' αυγό!,Σκύρος,http://hdl.handle.net/20.500.11853/195268,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Ότ' βγήτσ' απ' τ' αυγό!Δεν έφτατσε να βγεί απ' τ' αυγό!
101823,Σ' έχου δα β'λή τσ' αρώτ'μα,Σκύρος,http://hdl.handle.net/20.500.11853/247724,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Σ' έχου δα β'λή τσ' αρώτ'μα
101485,"Να σε πατήσου, να βγουν τα σκατά απ' το στόμα σου!",Σκύρος,http://hdl.handle.net/20.500.11853/247764,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Να σε πατήσου, να βγουν τα σκατά απ' το στόμα σου!"
100715,Άφτρες έχει,Σκύρος,http://hdl.handle.net/20.500.11853/195298,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Άφτρες έχει
101704,"Ούτε κρζώμα μ' κάνει, ούτε ζέστη",Σκύρος,http://hdl.handle.net/20.500.11853/237467,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ούτε κρζώμα μ' κάνει, ούτε ζέστη"
101155,"Η γιαυγή θελά το δείξει, - τίνος, μάνα θελά λείψει",Σκύρος,http://hdl.handle.net/20.500.11853/195265,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Η γιαυγή θελά το δείξει, - τίνος, μάνα θελά λείψει"
101190,Θα πιάσ' τσ' ο στσύλες μας λα'ό!,Σκύρος,http://hdl.handle.net/20.500.11853/237483,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Θα πιάσ' τσ' ο στσύλες μας λα'ό!
100690,Άμ' αλλάσει ο γέρο – γάδαρος περπατ' σά;,Σκύρος,http://hdl.handle.net/20.500.11853/195100,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Άμ' αλλάσει ο γέρο – γάδαρος περπατ' σά;
101341,Λόγια τσαι ξεράσματα,Σκύρος,http://hdl.handle.net/20.500.11853/214375,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Λόγια και ξεράσματα
102171,Τσαινόργιο κοστσ'νάτσι μου τσαι που να σε κρεμάσου; τσαι δάρε που μ' πάλιωτσες τσαι που να σε πετάξου;,Σκύρος,http://hdl.handle.net/20.500.11853/237291,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,Τσαινόργιο κοστσ'νάτσι μου και που να σε κρεμάσου; και δάρε που μ' πάλιωτσες και που να σε πετάξου;
101664,"Ότ' γράφει, δε ξεγράφει",Σκύρος,http://hdl.handle.net/20.500.11853/195513,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Ότ' γράφει, δε ξεγράφει"
101234,"Κάλλιο θέρζιζε τσαί δένε, πέρζι δένε τσαί κουβάλειε",Σκύρος,http://hdl.handle.net/20.500.11853/195709,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Κάλλιο θέρζιζε τσαί δένε, πέρζι δένε τσαί κουβάλειε"
101992,"Τα φτιά μας κόβανε, σκολαρίτσα γερεύγαμε",Σκύρος,http://hdl.handle.net/20.500.11853/195525,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Τα φτιά μας κόβανε, σκολαρίτσα γερεύγαμε"
101596,"Όγιος δε νογά να γδάρζει, χάνει κρζάς τσαί το τομάρζι",Σκύρος,http://hdl.handle.net/20.500.11853/195418,"Περδίκα, Νίκη Λ.",Σκύρος,38.87304355,24.524477385184014,"Όγιος δε νογά να γδάρζει, χάνει κρζάς τσαί το τομάρζι"
